"Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Canceled Rides by Customer,Reason for canceling by Customer,Canceled Rides by Driver,Reason for canceling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating"
"2025-01-08,16:10,CNR638965386,Success,CUST487993,Mini,Scheme No. 140,Silicon City,9.0,10.0,False,,False,,False,,245,19.45,4.8,5.0"
"2025-01-12,02:16,CNR465603060,Success,CUST121970,Mini,Scheme No. 71,Scheme No. 140,11.0,8.0,False,,False,,False,,172,10.17,3.8,5.0"
"2025-01-09,16:21,CNR393404513,Canceled by Driver,CUST433623,Auto,MR 10,South Tukoganj,,,False,,True,Personal & Car related issue,False,,273,18.49,,"
"2025-01-29,10:51,CNR757400404,Canceled by Driver,CUST915411,Prime Sedan,MR 2,Super Corridor,,,False,,True,More than permitted people in there,False,,1568,12.41,,"
"2025-01-16,09:53,CNR589414388,Success,CUST423372,Bike,Banganga,Bhawarkua,18.0,16.0,False,,False,,False,,559,9.2,3.3,3.1"
"2025-01-05,00:41,CNR396399320,Success,CUST390601,Auto,Chhoti Gwaltoli,Saket Nagar,12.0,12.0,False,,False,,False,,730,8.76,5.0,4.4"
"2025-01-06,13:25,CNR969739807,Incomplete,CUST142840,Bike,Annapurna,MR 10,,,False,,False,,True,Customer Demand,374,7.01,,"
"2025-01-25,05:53,CNR629380731,Canceled by Driver,CUST821980,Mini,MR 3,Ring Road,,,False,,True,Customer was coughing/sick,False,,267,13.08,,"
"2025-01-06,14:44,CNR866005773,Success,CUST296188,Mini,Chhoti Gwaltoli,Saket Nagar,19.0,9.0,False,,False,,False,,688,7.19,4.8,3.8"
"2025-01-27,08:36,CNR858633955,Success,CUST883533,Auto,MR 4,Sudama Nagar,9.0,14.0,False,,False,,False,,315,11.42,3.1,3.3"
"2025-01-30,15:31,CNR483215993,Success,CUST102009,Auto,Chhoti Gwaltoli,Rajendra Nagar,20.0,7.0,False,,False,,False,,211,17.57,3.4,4.6"
"2025-01-19,11:56,CNR989900035,Canceled by Driver,CUST432606,Auto,Malharganj,Silicon City,,,False,,True,Personal & Car related issue,False,,486,6.33,,"
"2025-01-19,07:34,CNR583671769,Success,CUST334774,eBike,Navlakha,Geeta Bhawan,5.0,15.0,False,,False,,False,,1123,8.37,3.7,3.6"
"2025-01-04,20:28,CNR694103459,Success,CUST206467,Prime SUV,Scheme No. 54,Chhoti Gwaltoli,5.0,9.0,False,,False,,False,,913,8.26,3.0,3.9"
"2025-01-31,08:20,CNR486791274,Canceled by Driver,CUST335049,eBike,Pipliyahana,Sudama Nagar,,,False,,True,Personal & Car related issue,False,,949,15.73,,"
"2025-01-16,10:07,CNR405772471,Canceled by Customer,CUST617020,Prime SUV,Scheme No. 73,Saket Nagar,,,True,Wrong Address,False,,False,,1771,7.23,,"
"2025-01-20,12:17,CNR805389017,Success,CUST497036,Mini,Vijay Nagar,Rajendra Nagar,15.0,19.0,False,,False,,False,,917,4.77,4.3,4.3"
"2025-01-29,23:21,CNR408214296,Success,CUST353456,Mini,Silicon City,MR 10,15.0,10.0,False,,False,,False,,968,2.22,3.4,3.8"
"2025-01-28,00:25,CNR677680490,Incomplete,CUST836957,Prime Plus,Geeta Bhawan,Bada Gwaltoli,,,False,,False,,True,Customer Demand,452,4.41,,"
"2025-01-19,01:54,CNR860270369,Success,CUST337572,Prime SUV,Rau,Scheme No. 114,18.0,11.0,False,,False,,False,,735,2.73,3.7,3.3"
"2025-01-10,10:59,CNR134846560,Canceled by Customer,CUST720728,Prime SUV,Scheme No. 73,Patel Nagar,,,True,Driver asked to cancel,False,,False,,202,7.78,,"
"2025-01-21,05:42,CNR266415616,Success,CUST583880,Prime Sedan,MR 4,Vijay Nagar,20.0,18.0,False,,False,,False,,424,13.97,3.1,3.5"
"2025-01-30,16:14,CNR487940600,Success,CUST781025,Auto,Scheme No. 72,MG Road,8.0,6.0,False,,False,,False,,182,3.71,5.0,4.6"
"2025-01-28,14:39,CNR696527695,Success,CUST105566,Prime SUV,Saket Nagar,South Tukoganj,14.0,10.0,False,,False,,False,,227,13.48,4.9,3.9"
"2025-01-21,06:05,CNR162477582,Success,CUST324494,Mini,Super Corridor,Hira Nagar,9.0,9.0,False,,False,,False,,788,5.17,3.3,3.7"
"2025-01-21,08:05,CNR907880077,Success,CUST174559,Auto,Scheme No. 72,Geeta Bhawan,10.0,18.0,False,,False,,False,,500,11.4,3.6,4.6"
"2025-01-17,05:56,CNR492981684,Success,CUST533285,Bike,Scheme No. 73,Patel Nagar,17.0,7.0,False,,False,,False,,259,10.2,3.5,4.4"
"2025-01-10,02:36,CNR323589812,Success,CUST895626,Bike,Mhow Naka,Super Corridor,12.0,9.0,False,,False,,False,,454,19.74,3.5,3.2"
"2025-01-31,08:04,CNR873615471,Success,CUST313185,Prime SUV,Scheme No. 78,Palasia,9.0,11.0,False,,False,,False,,359,7.05,4.0,4.7"
"2025-01-06,17:19,CNR236239043,Canceled by Driver,CUST107083,Prime SUV,Palasia,Rajendra Nagar,,,False,,True,Customer related issue,False,,468,5.91,,"
"2025-01-12,18:55,CNR517677418,Canceled by Customer,CUST715557,Prime Plus,RNT Marg,Ring Road,,,True,AC is not working,False,,False,,724,18.3,,"
"2025-01-03,09:28,CNR281809560,Success,CUST567191,eBike,Tilak Nagar,MR 10,11.0,17.0,False,,False,,False,,535,6.69,3.1,3.5"
"2025-01-17,05:10,CNR489471735,Incomplete,CUST469709,Prime Sedan,Bhanwarkuan,Lasudia Mori,,,False,,False,,True,Vehicle Breakdown,119,11.81,,"
"2025-01-16,15:39,CNR698596218,Success,CUST659592,Mini,MR 10,Navlakha,11.0,20.0,False,,False,,False,,276,5.29,4.8,4.0"
"2025-01-16,07:04,CNR852169615,Incomplete,CUST652528,Prime Plus,Annapurna,MR 2,,,False,,False,,True,Other Issue,361,9.34,,"
"2025-01-31,23:09,CNR772107425,Canceled by Customer,CUST323350,Prime SUV,Bhanwarkuan,Scheme No. 78,,,True,AC is not working,False,,False,,217,16.53,,"
"2025-01-06,17:21,CNR511262833,Canceled by Driver,CUST649273,Prime Plus,Chhoti Gwaltoli,Patel Nagar,,,False,,True,Customer was coughing/sick,False,,828,8.16,,"
"2025-01-26,13:44,CNR221463508,Success,CUST464084,Prime Sedan,MG Road,Scheme No. 54,14.0,18.0,False,,False,,False,,490,7.55,4.8,4.5"
"2025-01-22,03:59,CNR862728245,Success,CUST144492,eBike,MR 1,Scheme No. 140,14.0,20.0,False,,False,,False,,567,14.44,4.3,4.7"
"2025-01-10,09:31,CNR366834230,Canceled by Driver,CUST481629,Mini,Annapurna,Malharganj,,,False,,True,Customer was coughing/sick,False,,422,11.6,,"
"2025-01-13,00:17,CNR538840890,Success,CUST242390,Auto,Scheme No. 73,Super Corridor,5.0,19.0,False,,False,,False,,349,7.55,3.3,4.0"
"2025-01-18,12:12,CNR321673883,Success,CUST819267,Bike,Tilak Nagar,AB Road,20.0,5.0,False,,False,,False,,195,17.16,4.7,3.8"
"2025-01-17,02:32,CNR766163767,Success,CUST635240,Prime Sedan,Scheme No. 72,Sudama Nagar,12.0,15.0,False,,False,,False,,354,3.15,3.5,4.7"
"2025-01-06,17:17,CNR876284455,Incomplete,CUST612567,Auto,MR 3,Bhawarkua,,,False,,False,,True,Customer Demand,295,10.01,,"
"2025-01-14,03:25,CNR807509151,Success,CUST631714,Bike,LIG Colony,Bhanwarkuan,16.0,19.0,False,,False,,False,,110,4.95,3.1,4.0"
"2025-01-18,22:33,CNR430520334,Success,CUST479606,Prime Plus,Chhoti Gwaltoli,Scheme No. 54,7.0,17.0,False,,False,,False,,340,11.81,3.4,3.1"
"2025-01-17,11:16,CNR733637375,Success,CUST161499,Prime Plus,Saket Nagar,Scheme No. 74,10.0,10.0,False,,False,,False,,332,11.76,3.1,4.4"
"2025-01-06,23:18,CNR921976436,Incomplete,CUST812811,Bike,Nanda Nagar,Malharganj,,,False,,False,,True,Other Issue,302,3.68,,"
"2025-01-05,03:38,CNR495944289,Canceled by Driver,CUST890211,Auto,Bhawarkua,Scheme No. 78,,,False,,True,Customer was coughing/sick,False,,244,16.88,,"
"2025-01-24,22:29,CNR866674201,Canceled by Customer,CUST801274,Prime Sedan,MR 9,Navlakha,,,True,AC is not working,False,,False,,823,16.62,,"
"2025-01-01,11:02,CNR665131810,Canceled by Driver,CUST475449,Prime SUV,Scheme No. 140,Navlakha,,,False,,True,More than permitted people in there,False,,474,2.47,,"
"2025-01-23,17:26,CNR722720206,Canceled by Driver,CUST249027,Auto,South Tukoganj,Navlakha,,,False,,True,Customer related issue,False,,303,2.07,,"
"2025-01-03,07:18,CNR882081009,Success,CUST510116,Mini,MR 2,Palasia,5.0,20.0,False,,False,,False,,462,8.14,3.6,3.0"
"2025-01-09,12:41,CNR710276231,Success,CUST338838,Auto,Annapurna,Banganga,16.0,11.0,False,,False,,False,,103,9.63,3.5,4.8"
"2025-01-05,02:07,CNR663938841,Success,CUST920745,eBike,Malharganj,Chhoti Gwaltoli,9.0,18.0,False,,False,,False,,882,12.9,4.3,3.2"
"2025-01-26,15:16,CNR583115034,Success,CUST562467,eBike,Scheme No. 72,Annapurna,10.0,10.0,False,,False,,False,,696,5.74,3.5,4.3"
"2025-01-18,11:58,CNR786501461,Success,CUST586320,eBike,Lokmanya Nagar,Scheme No. 73,17.0,17.0,False,,False,,False,,1186,5.72,3.7,3.8"
"2025-01-01,10:46,CNR212328915,Success,CUST678328,Mini,Ring Road,Aerodrome Road,8.0,6.0,False,,False,,False,,379,5.97,4.3,3.3"
"2025-01-27,04:26,CNR511642339,Success,CUST570244,Bike,Scheme No. 71,Saket Nagar,6.0,10.0,False,,False,,False,,833,9.88,3.2,3.4"
"2025-01-16,01:46,CNR162649552,Success,CUST175524,Bike,Scheme No. 72,Tilak Nagar,13.0,18.0,False,,False,,False,,820,12.57,3.2,3.1"
"2025-01-23,09:07,CNR283068708,Incomplete,CUST620776,eBike,Scheme No. 74,Ring Road,,,False,,False,,True,Other Issue,1892,12.1,,"
"2025-01-05,18:28,CNR205198763,Success,CUST174639,eBike,AB Road,Scheme No. 94,11.0,16.0,False,,False,,False,,618,2.85,4.6,4.2"
"2025-01-03,22:34,CNR928908083,Incomplete,CUST907481,Prime Plus,Silicon City,Scheme No. 72,,,False,,False,,True,Customer Demand,229,8.38,,"
"2025-01-08,09:48,CNR585265317,Success,CUST234568,Prime Plus,Saket Nagar,RNT Marg,8.0,13.0,False,,False,,False,,884,9.1,3.0,3.2"
"2025-01-03,11:21,CNR431820642,Success,CUST988554,Mini,Lasudia Mori,Geeta Bhawan,7.0,18.0,False,,False,,False,,374,15.33,3.6,4.5"
"2025-01-12,15:11,CNR699753750,Success,CUST318520,eBike,Lokmanya Nagar,MR 4,7.0,20.0,False,,False,,False,,591,17.92,4.4,3.4"
"2025-01-13,18:00,CNR814515933,Incomplete,CUST667440,Prime SUV,Rajendra Nagar,Banganga,,,False,,False,,True,Customer Demand,453,4.69,,"
"2025-01-19,06:11,CNR550386398,Success,CUST192339,Prime SUV,Patel Nagar,MR 1,11.0,20.0,False,,False,,False,,381,8.79,3.5,3.3"
"2025-01-10,08:14,CNR691442673,Success,CUST811303,Auto,South Tukoganj,Tilak Nagar,9.0,15.0,False,,False,,False,,480,3.22,3.5,4.5"
"2025-01-11,05:39,CNR181585575,Canceled by Driver,CUST226683,eBike,Scheme No. 54,Lokmanya Nagar,,,False,,True,Customer was coughing/sick,False,,499,15.56,,"
"2025-01-16,05:55,CNR353264233,Success,CUST737379,eBike,LIG Colony,Scheme No. 114,8.0,10.0,False,,False,,False,,301,2.45,4.5,3.8"
"2025-01-31,10:08,CNR972140126,Incomplete,CUST337753,Mini,Sapna Sangeeta,AB Road,,,False,,False,,True,Customer Demand,230,7.7,,"
"2025-01-02,07:34,CNR931549561,Incomplete,CUST510853,Prime Sedan,Scheme No. 71,Sapna Sangeeta,,,False,,False,,True,Other Issue,216,15.12,,"
"2025-01-14,22:16,CNR202893575,Canceled by Driver,CUST562431,eBike,RNT Marg,Lokmanya Nagar,,,False,,True,Customer was coughing/sick,False,,350,13.52,,"
"2025-01-18,16:25,CNR380382714,Incomplete,CUST299867,Bike,Sudama Nagar,AB Road,,,False,,False,,True,Vehicle Breakdown,1014,13.37,,"
"2025-01-31,20:45,CNR932562344,Success,CUST620779,Auto,LIG Colony,Saket Nagar,20.0,11.0,False,,False,,False,,713,19.53,4.5,3.8"
"2025-01-28,07:10,CNR267927895,Success,CUST605669,Prime Plus,Bhawarkua,Bhanwarkuan,6.0,12.0,False,,False,,False,,413,9.81,3.7,3.2"
"2025-01-03,16:21,CNR362804612,Success,CUST151413,Bike,Scheme No. 74,Scheme No. 54,8.0,12.0,False,,False,,False,,399,17.07,3.8,3.9"
"2025-01-08,10:36,CNR870115869,Success,CUST866164,Prime Plus,Annapurna,Chhoti Gwaltoli,16.0,12.0,False,,False,,False,,270,2.28,3.7,4.8"
"2025-01-20,09:26,CNR399127264,Incomplete,CUST915198,Auto,Sapna Sangeeta,Banganga,,,False,,False,,True,Other Issue,481,14.88,,"
"2025-01-13,04:22,CNR572840535,Canceled by Customer,CUST754045,Auto,Bada Gwaltoli,Silicon City,,,True,Wrong Address,False,,False,,243,6.3,,"
"2025-01-11,04:58,CNR400924724,Success,CUST146965,Bike,AB Road,Lokmanya Nagar,8.0,6.0,False,,False,,False,,195,10.17,3.6,4.4"
"2025-01-05,20:23,CNR107857569,Canceled by Customer,CUST747486,Mini,Palasia,Malharganj,,,True,Driver asked to cancel,False,,False,,1389,9.35,,"
"2025-01-29,08:27,CNR350778662,Success,CUST928204,eBike,MR 9,Juni Indore,18.0,6.0,False,,False,,False,,884,10.77,3.2,4.8"
"2025-01-06,04:47,CNR804991215,Success,CUST915860,Prime SUV,Malharganj,MR 4,17.0,20.0,False,,False,,False,,680,18.49,3.9,4.7"
"2025-01-21,00:31,CNR141219294,Success,CUST925824,eBike,Scheme No. 140,Pipliyahana,19.0,20.0,False,,False,,False,,430,5.56,4.8,3.9"
"2025-01-16,11:18,CNR373856345,Canceled by Driver,CUST850963,Bike,Ring Road,Banganga,,,False,,True,More than permitted people in there,False,,247,19.15,,"
"2025-01-11,21:39,CNR906636334,Canceled by Driver,CUST967364,Prime SUV,MR 9,MG Road,,,False,,True,Customer related issue,False,,462,9.27,,"
"2025-01-01,21:09,CNR327455521,Success,CUST211677,Auto,Rau,MR 4,8.0,13.0,False,,False,,False,,456,18.77,5.0,4.7"
"2025-01-26,03:43,CNR740202349,Success,CUST510750,Mini,Rajendra Nagar,Lasudia Mori,16.0,17.0,False,,False,,False,,429,13.86,4.3,4.8"
"2025-01-23,04:55,CNR294833826,Success,CUST541351,Prime Plus,Lasudia Mori,Sudama Nagar,6.0,9.0,False,,False,,False,,480,6.95,4.5,3.6"
"2025-01-06,04:44,CNR668725930,Success,CUST364229,Auto,Mhow Naka,MG Road,17.0,16.0,False,,False,,False,,334,12.52,5.0,3.2"
"2025-01-22,18:07,CNR567810465,Canceled by Driver,CUST127563,Bike,MR 3,MR 9,,,False,,True,Customer related issue,False,,346,9.01,,"
"2025-01-20,13:48,CNR237197337,Incomplete,CUST825480,Mini,Sudama Nagar,MR 4,,,False,,False,,True,Other Issue,473,15.53,,"
"2025-01-15,13:32,CNR406779422,Success,CUST602422,Auto,Vijay Nagar,Khajrana,10.0,19.0,False,,False,,False,,356,18.83,4.9,3.6"
"2025-01-31,19:41,CNR950133270,Success,CUST963332,Auto,Vijay Nagar,Scheme No. 114,10.0,12.0,False,,False,,False,,953,8.23,3.3,3.6"
"2025-01-31,20:46,CNR604629902,Success,CUST199787,Prime SUV,Saket Nagar,Khajrana,13.0,16.0,False,,False,,False,,263,5.8,3.1,4.3"
"2025-01-11,23:53,CNR741823044,Success,CUST784701,eBike,Bada Gwaltoli,Aerodrome Road,13.0,10.0,False,,False,,False,,280,6.16,4.9,4.8"
"2025-01-08,13:39,CNR866057347,Incomplete,CUST807996,Bike,Scheme No. 114,MR 2,,,False,,False,,True,Customer Demand,432,13.9,,"
"2025-01-11,21:01,CNR988073883,Incomplete,CUST340966,Auto,Lokmanya Nagar,Hira Nagar,,,False,,False,,True,Other Issue,690,17.54,,"
"2025-01-23,05:21,CNR926174668,Success,CUST258659,Mini,Aerodrome Road,Bhanwarkuan,5.0,10.0,False,,False,,False,,429,16.8,4.0,3.5"
"2025-01-16,13:14,CNR143953738,Success,CUST902479,Mini,MR 10,Pipliyahana,9.0,8.0,False,,False,,False,,425,13.25,3.7,4.4"
"2025-01-23,02:27,CNR801451550,Success,CUST859481,Bike,Scheme No. 72,Scheme No. 54,6.0,6.0,False,,False,,False,,587,4.87,3.5,4.0"
"2025-01-09,10:46,CNR604949218,Success,CUST975385,Bike,Palasia,Mhow Naka,12.0,16.0,False,,False,,False,,682,14.43,4.8,3.3"
"2025-01-25,12:42,CNR947443863,Success,CUST826992,eBike,Bhawarkua,RNT Marg,11.0,6.0,False,,False,,False,,360,18.57,3.6,4.4"
"2025-01-06,05:14,CNR650863925,Canceled by Customer,CUST466589,eBike,Sapna Sangeeta,Malharganj,,,True,Change of plans,False,,False,,400,17.11,,"
"2025-01-08,09:31,CNR833122904,Canceled by Driver,CUST952935,Prime SUV,Scheme No. 73,Scheme No. 94,,,False,,True,Customer related issue,False,,345,16.08,,"
"2025-01-15,08:50,CNR431468995,Canceled by Driver,CUST561777,Prime Plus,LIG Colony,Navlakha,,,False,,True,Customer related issue,False,,414,7.89,,"
"2025-01-17,09:38,CNR388531412,Success,CUST871459,Prime Plus,Navlakha,Scheme No. 54,7.0,7.0,False,,False,,False,,504,17.85,4.2,4.1"
"2025-01-21,02:22,CNR743611982,Incomplete,CUST160303,Bike,Mhow Naka,MR 9,,,False,,False,,True,Other Issue,637,8.13,,"
"2025-01-16,00:27,CNR552031706,Success,CUST111191,eBike,Scheme No. 94,Mhow Naka,15.0,18.0,False,,False,,False,,898,6.93,4.2,3.1"
"2025-01-26,03:30,CNR473996027,Incomplete,CUST530183,Prime Sedan,Tilak Nagar,Scheme No. 94,,,False,,False,,True,Vehicle Breakdown,513,7.7,,"
"2025-01-16,15:29,CNR202388642,Canceled by Driver,CUST680885,Prime SUV,Geeta Bhawan,AB Road,,,False,,True,Customer related issue,False,,610,7.48,,"
"2025-01-20,08:35,CNR370309609,Success,CUST522534,Mini,Scheme No. 140,MG Road,9.0,14.0,False,,False,,False,,173,18.82,3.7,3.4"
"2025-01-25,21:17,CNR494738682,Success,CUST304321,Auto,Nanda Nagar,Annapurna,11.0,11.0,False,,False,,False,,397,5.11,4.1,4.6"
"2025-01-16,07:25,CNR443414731,Success,CUST187110,Prime Sedan,Lasudia Mori,South Tukoganj,5.0,15.0,False,,False,,False,,751,14.04,3.2,3.9"
"2025-01-21,05:54,CNR300258545,Canceled by Driver,CUST661367,Prime Plus,Scheme No. 73,Bhawarkua,,,False,,True,Customer was coughing/sick,False,,281,10.35,,"
"2025-01-05,18:51,CNR511667601,Canceled by Customer,CUST569047,Prime SUV,Scheme No. 73,Lokmanya Nagar,,,True,Change of plans,False,,False,,309,18.52,,"
"2025-01-21,02:19,CNR846691993,Success,CUST954853,Prime Sedan,Pipliyahana,Bada Gwaltoli,15.0,18.0,False,,False,,False,,380,19.2,3.3,3.3"
"2025-01-26,11:46,CNR977351676,Success,CUST996353,eBike,Lokmanya Nagar,Malharganj,15.0,11.0,False,,False,,False,,592,17.78,4.7,4.6"
"2025-01-18,11:54,CNR926203537,Success,CUST262538,Prime Plus,AB Road,Bhawarkua,17.0,18.0,False,,False,,False,,339,19.47,3.9,3.8"
"2025-01-10,07:03,CNR477013856,Canceled by Customer,CUST686137,Bike,Patel Nagar,RNT Marg,,,True,Change of plans,False,,False,,144,11.06,,"
"2025-01-01,12:15,CNR481863111,Success,CUST784877,eBike,Scheme No. 140,Ring Road,20.0,9.0,False,,False,,False,,160,6.72,3.2,5.0"
"2025-01-19,03:16,CNR697316006,Success,CUST799888,Prime Plus,Juni Indore,Lokmanya Nagar,19.0,18.0,False,,False,,False,,805,12.07,3.9,3.3"
"2025-01-11,22:20,CNR477260911,Canceled by Driver,CUST951719,Prime Sedan,Scheme No. 72,Geeta Bhawan,,,False,,True,Customer related issue,False,,1051,8.63,,"
"2025-01-08,01:46,CNR910625677,Success,CUST171479,Prime Sedan,Navlakha,Annapurna,6.0,14.0,False,,False,,False,,930,11.17,3.1,4.5"
"2025-01-16,03:53,CNR799262342,Success,CUST666723,Bike,Vijay Nagar,Hira Nagar,13.0,6.0,False,,False,,False,,415,16.13,3.7,4.3"
"2025-01-07,11:17,CNR277887511,Canceled by Customer,CUST270690,eBike,MR 3,Scheme No. 140,,,True,Wrong Address,False,,False,,228,12.11,,"
"2025-01-16,07:18,CNR795986245,Success,CUST362292,Prime SUV,Nanda Nagar,Hira Nagar,12.0,19.0,False,,False,,False,,226,8.69,4.1,4.7"
"2025-01-03,08:01,CNR577894795,Canceled by Driver,CUST670820,Auto,Lokmanya Nagar,AB Road,,,False,,True,Customer related issue,False,,139,11.41,,"
"2025-01-29,20:51,CNR597440208,Success,CUST259838,Mini,Patel Nagar,Pipliyahana,7.0,19.0,False,,False,,False,,816,6.43,4.8,4.9"
"2025-01-11,11:55,CNR691797494,Success,CUST758767,eBike,AB Road,Aerodrome Road,7.0,20.0,False,,False,,False,,196,3.74,3.2,4.6"
"2025-01-07,13:47,CNR564006573,Incomplete,CUST526416,Prime SUV,MR 2,Aerodrome Road,,,False,,False,,True,Other Issue,260,10.46,,"
"2025-01-16,09:56,CNR789803389,Success,CUST454632,Bike,Banganga,Geeta Bhawan,8.0,19.0,False,,False,,False,,622,7.04,4.6,3.9"
"2025-01-14,21:32,CNR600091980,Success,CUST321774,Auto,Scheme No. 114,Scheme No. 78,19.0,18.0,False,,False,,False,,360,14.58,4.6,3.2"
"2025-01-01,10:52,CNR444232170,Canceled by Customer,CUST833415,Mini,Annapurna,MR 9,,,True,Driver asked to cancel,False,,False,,406,17.86,,"
"2025-01-09,18:17,CNR126674339,Incomplete,CUST759535,Prime Plus,Rau,MR 4,,,False,,False,,True,Other Issue,107,18.78,,"
"2025-01-29,00:02,CNR687045399,Success,CUST512018,Prime SUV,RNT Marg,Ring Road,7.0,20.0,False,,False,,False,,430,16.04,4.0,4.1"
"2025-01-15,09:01,CNR582776925,Success,CUST291065,eBike,Bhanwarkuan,Hira Nagar,5.0,13.0,False,,False,,False,,230,8.44,4.8,4.6"
"2025-01-30,14:05,CNR475629021,Success,CUST640418,Mini,MR 4,Sudama Nagar,20.0,8.0,False,,False,,False,,311,7.24,4.7,3.0"
"2025-01-26,20:23,CNR309692574,Success,CUST807632,Prime Sedan,Bhanwarkuan,South Tukoganj,5.0,6.0,False,,False,,False,,297,18.06,5.0,3.9"
"2025-01-03,03:39,CNR530027531,Success,CUST877830,Mini,Scheme No. 54,Aerodrome Road,7.0,17.0,False,,False,,False,,327,14.63,3.3,3.4"
"2025-01-07,18:58,CNR711495362,Success,CUST226102,Prime Sedan,Mhow Naka,Super Corridor,15.0,20.0,False,,False,,False,,250,14.83,4.4,4.2"
"2025-01-28,05:10,CNR604407905,Success,CUST526423,Prime Plus,RNT Marg,Geeta Bhawan,5.0,15.0,False,,False,,False,,206,3.36,4.5,4.7"
"2025-01-05,20:46,CNR642672667,Success,CUST896564,Prime Plus,Palasia,Navlakha,5.0,12.0,False,,False,,False,,336,15.95,4.6,3.7"
"2025-01-28,02:08,CNR746791027,Success,CUST564690,Prime Plus,Palasia,Sudama Nagar,6.0,7.0,False,,False,,False,,476,10.12,5.0,4.2"
"2025-01-11,10:28,CNR420544973,Incomplete,CUST277663,eBike,Scheme No. 94,Geeta Bhawan,,,False,,False,,True,Customer Demand,301,17.22,,"
"2025-01-09,15:39,CNR575628746,Success,CUST786608,Mini,Rau,Lokmanya Nagar,10.0,20.0,False,,False,,False,,364,8.58,3.5,3.4"
"2025-01-13,06:54,CNR351602212,Success,CUST278149,Prime Plus,Chhoti Gwaltoli,Scheme No. 72,15.0,9.0,False,,False,,False,,179,19.06,4.7,3.5"
"2025-01-26,04:57,CNR791048335,Success,CUST537557,eBike,Nanda Nagar,Banganga,18.0,16.0,False,,False,,False,,243,17.69,3.7,4.1"
"2025-01-14,18:01,CNR293322723,Success,CUST600580,Prime SUV,MR 4,Sudama Nagar,9.0,14.0,False,,False,,False,,382,4.94,3.0,3.2"
"2025-01-24,04:40,CNR401222205,Success,CUST292374,Prime Plus,Hira Nagar,Bada Gwaltoli,17.0,5.0,False,,False,,False,,845,6.39,3.6,4.5"
"2025-01-17,21:30,CNR652699107,Success,CUST896371,Mini,MR 10,Scheme No. 71,15.0,14.0,False,,False,,False,,298,16.73,4.2,3.8"
"2025-01-14,18:42,CNR407500257,Success,CUST911912,Bike,MR 2,MR 3,7.0,7.0,False,,False,,False,,194,2.29,4.1,4.7"
"2025-01-16,04:47,CNR809106090,Success,CUST600648,Prime Sedan,Bhanwarkuan,MR 9,19.0,16.0,False,,False,,False,,106,10.82,4.2,3.0"
"2025-01-28,05:08,CNR365571354,Incomplete,CUST115727,Prime Sedan,Rau,RNT Marg,,,False,,False,,True,Vehicle Breakdown,197,18.72,,"
"2025-01-05,12:34,CNR528242718,Success,CUST176009,Auto,Ring Road,Bhanwarkuan,9.0,15.0,False,,False,,False,,1500,8.32,3.9,4.1"
"2025-01-10,12:41,CNR792750135,Success,CUST230522,Prime Plus,Sapna Sangeeta,MR 2,13.0,17.0,False,,False,,False,,460,11.71,3.5,4.1"
"2025-01-17,15:19,CNR201788288,Success,CUST118177,eBike,Hira Nagar,Bhawarkua,19.0,17.0,False,,False,,False,,114,18.77,3.0,4.1"
"2025-01-01,23:28,CNR736086206,Canceled by Driver,CUST849495,Prime SUV,Patel Nagar,Super Corridor,,,False,,True,More than permitted people in there,False,,399,6.37,,"
"2025-01-23,21:02,CNR509382097,Success,CUST110330,Mini,MR 4,Juni Indore,7.0,17.0,False,,False,,False,,374,8.0,3.3,3.7"
"2025-01-15,19:56,CNR507655033,Success,CUST240786,Bike,MR 4,Scheme No. 94,5.0,11.0,False,,False,,False,,271,8.77,3.2,3.5"
"2025-01-08,06:01,CNR880725624,Incomplete,CUST748170,Prime Sedan,Lasudia Mori,Navlakha,,,False,,False,,True,Other Issue,519,13.76,,"
"2025-01-12,20:41,CNR463933573,Success,CUST791676,Prime Sedan,MR 9,Silicon City,11.0,7.0,False,,False,,False,,1225,2.9,3.1,3.4"
