source_dataset,date,time,vehicle_type,pickup_location,drop_location,distance_km,fare_amount,payment_method,status,driver_rating,customer_rating
indore_ola,2025-01-15,09:53,Auto,Navlakha,Bhawarkua,4.95,870,,Success,4.8,4.7
indore_ola,2025-01-25,00:07,Bike,LIG Colony,Patel Nagar,5.41,1471,,Success,3.9,4.1
indore_ola,2025-01-02,15:23,Auto,Nanda Nagar,South Tukoganj,12.92,324,,Incomplete,,
indore_ola,2025-01-27,13:05,Prime Sedan,Mhow Naka,Bhanwarkuan,14.69,423,,Success,4.3,3.8
indore_ola,2025-01-02,06:48,Prime SUV,Tilak Nagar,MR 4,11.77,258,,Success,4.9,4.9
indore_ola,2025-01-21,13:50,Bike,Sapna Sangeeta,Super Corridor,14.72,317,,Canceled by Driver,,
indore_ola,2025-01-05,10:39,eBike,MR 10,Annapurna,6.26,346,,Success,4.8,3.1
indore_ola,2025-01-30,09:46,Bike,RNT Marg,Malharganj,15.18,241,,Success,4.5,3.9
indore_ola,2025-01-30,03:00,Prime Plus,Scheme No. 94,Geeta Bhawan,11.77,270,,Success,3.4,4.7
indore_ola,2025-01-11,14:30,Bike,South Tukoganj,Scheme No. 114,6.33,1107,,Success,3.2,4.6
indore_ola,2025-01-05,10:15,Prime SUV,Tilak Nagar,Lokmanya Nagar,10.53,358,,Canceled by Customer,,
indore_ola,2025-01-20,17:37,Bike,MR 1,MR 9,6.75,131,,Success,4.1,3.5
indore_ola,2025-01-17,09:28,Bike,Annapurna,MR 10,15.83,999,,Success,3.8,3.1
indore_ola,2025-01-03,12:59,Prime Plus,MR 9,Saket Nagar,14.48,128,,Success,3.9,4.3
indore_ola,2025-01-02,09:45,Prime SUV,Patel Nagar,MR 9,19.08,255,,Incomplete,,
indore_ola,2025-01-21,00:02,Auto,Sapna Sangeeta,Vijay Nagar,17.67,397,,Success,4.9,4.4
indore_ola,2025-01-03,16:05,Bike,Scheme No. 78,Vijay Nagar,12.71,103,,Success,3.4,4.0
indore_ola,2025-01-21,05:53,Mini,Scheme No. 114,Scheme No. 72,2.41,478,,Success,3.9,4.6
indore_ola,2025-01-16,20:37,eBike,Scheme No. 73,Scheme No. 114,6.06,483,,Success,3.4,3.6
indore_ola,2025-01-24,13:29,eBike,Lasudia Mori,Patel Nagar,19.19,594,,Canceled by Driver,,
indore_ola,2025-01-25,03:37,Prime Sedan,Saket Nagar,Bhanwarkuan,15.45,711,,Canceled by Driver,,
indore_ola,2025-01-20,19:03,Prime Sedan,MR 9,Scheme No. 78,2.79,619,,Success,4.3,3.9
indore_ola,2025-01-10,20:46,Auto,Lokmanya Nagar,Scheme No. 71,5.31,290,,Success,3.5,4.8
indore_ola,2025-01-04,11:54,eBike,Saket Nagar,Tilak Nagar,12.93,246,,Canceled by Driver,,
indore_ola,2025-01-17,05:46,Prime SUV,LIG Colony,Scheme No. 72,15.41,465,,Success,4.2,3.2
indore_ola,2025-01-30,15:14,Bike,MR 1,Scheme No. 73,16.23,742,,Success,3.3,4.6
indore_ola,2025-01-26,01:21,eBike,Tilak Nagar,Scheme No. 54,14.71,1225,,Success,4.5,3.8
indore_ola,2025-01-23,22:06,Prime SUV,MR 9,Bhanwarkuan,17.23,359,,Success,3.5,3.3
indore_ola,2025-01-05,18:28,Bike,Scheme No. 54,Navlakha,17.39,181,,Success,4.8,4.2
indore_ola,2025-01-09,15:53,eBike,Scheme No. 73,MG Road,2.33,364,,Canceled by Driver,,
indore_ola,2025-01-10,02:22,Prime Sedan,MR 4,Mhow Naka,4.93,451,,Success,4.6,4.3
indore_ola,2025-01-13,08:33,eBike,Banganga,Scheme No. 71,18.7,106,,Canceled by Driver,,
indore_ola,2025-01-01,18:06,Prime Sedan,MR 4,Annapurna,17.04,340,,Success,4.4,3.7
indore_ola,2025-01-13,05:21,Auto,Palasia,RNT Marg,3.73,477,,Canceled by Customer,,
indore_ola,2025-01-04,17:39,Auto,Pipliyahana,RNT Marg,13.4,570,,Success,3.3,5.0
indore_ola,2025-01-06,05:15,Prime SUV,AB Road,Patel Nagar,9.12,924,,Success,3.4,4.7
indore_ola,2025-01-27,22:51,Prime SUV,Scheme No. 71,RNT Marg,3.58,673,,Success,3.7,3.7
indore_ola,2025-01-13,16:22,eBike,MR 10,Malharganj,15.32,717,,Canceled by Driver,,
indore_ola,2025-01-31,00:51,Prime Plus,MR 9,Juni Indore,15.33,979,,Success,3.1,5.0
indore_ola,2025-01-18,16:36,Mini,MR 1,Annapurna,3.88,583,,Canceled by Customer,,
indore_ola,2025-01-11,12:50,eBike,Rau,MR 10,19.56,567,,Incomplete,,
indore_ola,2025-01-26,19:03,Bike,Scheme No. 74,Mhow Naka,14.05,2181,,Success,4.2,4.8
indore_ola,2025-01-12,06:05,Bike,Patel Nagar,Scheme No. 94,12.72,646,,Success,4.2,3.8
indore_ola,2025-01-05,23:10,eBike,Patel Nagar,MG Road,7.63,790,,Incomplete,,
indore_ola,2025-01-17,12:46,Bike,Scheme No. 71,Lasudia Mori,14.11,383,,Success,4.6,3.6
indore_ola,2025-01-31,10:34,Prime Sedan,LIG Colony,Hira Nagar,4.4,298,,Incomplete,,
indore_ola,2025-01-28,03:07,eBike,MG Road,Scheme No. 114,4.91,1053,,Canceled by Customer,,
indore_ola,2025-01-04,12:32,Prime Plus,Lokmanya Nagar,Patel Nagar,9.36,231,,Success,4.1,3.5
indore_ola,2025-01-25,06:00,Auto,Bada Gwaltoli,Khajrana,15.83,304,,Incomplete,,
indore_ola,2025-01-14,16:28,Prime Sedan,Ring Road,Scheme No. 114,9.61,328,,Incomplete,,
indore_ola,2025-01-09,20:36,eBike,Annapurna,Sapna Sangeeta,8.72,366,,Success,4.0,3.3
indore_ola,2025-01-23,17:02,Mini,Mhow Naka,Scheme No. 78,19.65,480,,Canceled by Customer,,
indore_ola,2025-01-28,20:52,eBike,Navlakha,MR 10,7.51,339,,Canceled by Driver,,
indore_ola,2025-01-18,18:04,Prime SUV,Annapurna,Rau,8.98,634,,Success,3.8,3.1
indore_ola,2025-01-23,20:13,eBike,Bhawarkua,Hira Nagar,10.44,379,,Canceled by Customer,,
indore_ola,2025-01-02,09:11,Mini,Navlakha,Juni Indore,4.81,236,,Incomplete,,
indore_ola,2025-01-27,06:40,eBike,Geeta Bhawan,Banganga,5.52,128,,Incomplete,,
indore_ola,2025-01-28,17:12,Prime Sedan,Bada Gwaltoli,Navlakha,2.45,457,,Incomplete,,
indore_ola,2025-01-27,18:15,Prime Sedan,Mhow Naka,MR 4,16.75,179,,Success,3.7,3.6
indore_ola,2025-01-06,09:45,Prime Plus,MR 2,Aerodrome Road,12.8,241,,Success,4.9,3.4
indore_ola,2025-01-19,00:32,Mini,Ring Road,Banganga,3.49,1201,,Success,4.0,4.8
indore_ola,2025-01-25,16:32,Prime SUV,MR 2,Scheme No. 54,10.58,661,,Success,3.4,3.9
indore_ola,2025-01-28,02:06,eBike,Khajrana,Palasia,16.11,987,,Success,3.3,4.5
indore_ola,2025-01-21,04:02,Mini,Scheme No. 78,Silicon City,14.62,731,,Success,4.5,5.0
indore_ola,2025-01-12,08:26,Bike,Nanda Nagar,Hira Nagar,14.71,922,,Success,4.8,4.3
indore_ola,2025-01-10,13:09,Prime SUV,Annapurna,Lasudia Mori,15.49,295,,Incomplete,,
indore_ola,2025-01-20,09:55,Auto,Sudama Nagar,Malharganj,13.71,443,,Canceled by Driver,,
indore_ola,2025-01-06,09:03,Prime Sedan,Mhow Naka,Tilak Nagar,12.85,406,,Canceled by Customer,,
indore_ola,2025-01-03,18:41,Bike,Lokmanya Nagar,Saket Nagar,15.31,319,,Success,3.1,4.0
indore_ola,2025-01-31,09:43,Mini,Bhawarkua,Rajendra Nagar,11.59,331,,Success,4.5,3.6
indore_ola,2025-01-05,19:08,Bike,Patel Nagar,Scheme No. 140,5.22,693,,Canceled by Driver,,
indore_ola,2025-01-15,18:47,Prime Plus,MG Road,RNT Marg,14.58,296,,Success,4.2,3.2
indore_ola,2025-01-02,01:42,eBike,Scheme No. 140,Vijay Nagar,18.46,527,,Success,3.3,4.9
indore_ola,2025-01-21,11:31,Auto,LIG Colony,Sudama Nagar,14.57,146,,Success,4.8,3.6
indore_ola,2025-01-18,20:01,Prime Sedan,Bhanwarkuan,Palasia,6.41,423,,Success,4.8,4.1
indore_ola,2025-01-04,17:55,eBike,Lasudia Mori,Rajendra Nagar,9.42,510,,Success,4.2,4.5
indore_ola,2025-01-08,21:03,Prime Sedan,Bhanwarkuan,Ring Road,11.96,257,,Canceled by Customer,,
indore_ola,2025-01-16,04:52,Mini,Sapna Sangeeta,MR 9,6.29,921,,Success,3.3,3.3
indore_ola,2025-01-29,13:53,Auto,Palasia,Patel Nagar,7.6,169,,Canceled by Driver,,
indore_ola,2025-01-16,15:05,Prime Sedan,AB Road,Chhoti Gwaltoli,7.35,392,,Canceled by Customer,,
indore_ola,2025-01-07,06:48,Prime Plus,MR 1,LIG Colony,9.63,526,,Success,3.1,3.3
indore_ola,2025-01-17,19:29,Prime SUV,Mhow Naka,Rajendra Nagar,10.39,662,,Canceled by Customer,,
indore_ola,2025-01-15,19:45,Prime SUV,AB Road,Scheme No. 71,10.23,232,,Incomplete,,
indore_ola,2025-01-05,06:07,Prime SUV,Tilak Nagar,Sapna Sangeeta,18.18,631,,Success,3.6,4.3
indore_ola,2025-01-30,11:16,Bike,Mhow Naka,MR 1,7.27,590,,Success,4.0,3.8
indore_ola,2025-01-09,02:31,Mini,Mhow Naka,Ring Road,11.71,476,,Success,4.0,4.6
indore_ola,2025-01-15,14:09,Prime SUV,Scheme No. 94,Geeta Bhawan,7.8,146,,Success,3.2,3.9
indore_ola,2025-01-02,17:54,eBike,Rau,Mhow Naka,7.56,472,,Success,4.4,3.7
indore_ola,2025-01-13,21:46,eBike,Scheme No. 73,MR 4,19.11,281,,Incomplete,,
indore_ola,2025-01-05,02:59,Prime Plus,Saket Nagar,AB Road,10.7,663,,Canceled by Driver,,
indore_ola,2025-01-21,04:03,Prime SUV,Scheme No. 78,Scheme No. 94,15.67,403,,Success,3.9,3.9
indore_ola,2025-01-20,04:49,Mini,LIG Colony,Annapurna,10.33,948,,Success,4.4,3.3
indore_ola,2025-01-25,03:28,Mini,Scheme No. 72,Hira Nagar,3.81,162,,Success,4.2,4.6
indore_ola,2025-01-15,22:34,Prime Plus,Saket Nagar,Aerodrome Road,11.26,844,,Canceled by Customer,,
indore_ola,2025-01-17,06:47,eBike,Super Corridor,Sapna Sangeeta,19.44,195,,Success,3.1,3.7
indore_ola,2025-01-17,20:59,Bike,Scheme No. 78,Navlakha,14.79,545,,Success,3.4,3.1
indore_ola,2025-01-02,16:58,eBike,Saket Nagar,LIG Colony,4.83,700,,Canceled by Driver,,
indore_ola,2025-01-25,01:15,Prime Plus,Banganga,Rau,18.15,1074,,Success,3.5,3.1
indore_ola,2025-01-17,13:05,Prime Sedan,Vijay Nagar,Rau,6.1,119,,Success,3.4,4.6
indore_ola,2025-01-08,10:06,Mini,Scheme No. 54,Pipliyahana,19.44,1936,,Canceled by Driver,,
indore_ola,2025-01-23,04:14,Prime Plus,Malharganj,Scheme No. 72,5.94,883,,Success,3.2,3.3
indore_ola,2025-01-27,11:52,Prime Plus,Silicon City,Tilak Nagar,10.35,391,,Success,3.2,3.2
indore_ola,2025-01-30,08:51,Bike,Pipliyahana,Rau,3.77,244,,Success,4.8,3.8
indore_ola,2025-01-24,14:04,Prime SUV,Scheme No. 114,RNT Marg,7.43,641,,Success,3.3,4.2
indore_ola,2025-01-04,20:05,Prime Sedan,Scheme No. 54,Scheme No. 72,10.78,411,,Incomplete,,
indore_ola,2025-01-06,19:52,eBike,Geeta Bhawan,Lasudia Mori,18.81,528,,Success,4.0,4.5
indore_ola,2025-01-04,00:12,Bike,Vijay Nagar,Super Corridor,9.07,549,,Incomplete,,
indore_ola,2025-01-21,14:56,Prime Sedan,LIG Colony,Sapna Sangeeta,5.96,208,,Success,4.5,3.3
indore_ola,2025-01-24,00:12,Prime SUV,Patel Nagar,LIG Colony,16.36,612,,Incomplete,,
indore_ola,2025-01-07,11:26,Mini,Patel Nagar,Mhow Naka,16.18,428,,Success,3.2,4.0
indore_ola,2025-01-28,21:07,eBike,Tilak Nagar,Pipliyahana,13.1,293,,Success,3.2,4.0
indore_ola,2025-01-02,00:25,Prime Sedan,Navlakha,Bhawarkua,8.81,240,,Success,4.3,4.2
indore_ola,2025-01-21,14:17,Auto,Bhawarkua,Scheme No. 140,4.78,304,,Success,4.0,3.0
indore_ola,2025-01-25,13:29,Bike,Banganga,MR 9,6.36,682,,Canceled by Driver,,
indore_ola,2025-01-25,18:31,Bike,Scheme No. 72,Banganga,17.12,388,,Success,3.2,3.8
indore_ola,2025-01-28,01:29,Prime Sedan,Pipliyahana,Tilak Nagar,9.36,196,,Success,4.4,3.4
indore_ola,2025-01-02,09:13,Mini,Mhow Naka,Khajrana,9.98,336,,Incomplete,,
indore_ola,2025-01-11,02:54,eBike,MR 2,Lokmanya Nagar,5.97,493,,Canceled by Customer,,
indore_ola,2025-01-07,15:36,Bike,Patel Nagar,MR 3,5.89,331,,Incomplete,,
indore_ola,2025-01-16,02:56,Mini,Scheme No. 72,Super Corridor,7.58,380,,Success,3.5,3.1
indore_ola,2025-01-18,13:15,Mini,Nanda Nagar,RNT Marg,14.82,1216,,Success,4.4,3.1
indore_ola,2025-01-05,14:41,Prime Sedan,Scheme No. 140,MR 2,18.45,630,,Success,3.8,4.6
indore_ola,2025-01-20,09:33,Prime SUV,MR 4,Scheme No. 73,4.39,228,,Canceled by Driver,,
indore_ola,2025-01-26,03:27,Mini,Bhanwarkuan,Scheme No. 54,16.94,324,,Incomplete,,
indore_ola,2025-01-16,17:40,eBike,Scheme No. 78,Chhoti Gwaltoli,19.55,247,,Incomplete,,
indore_ola,2025-01-23,14:56,Bike,Vijay Nagar,Silicon City,7.21,344,,Success,4.8,4.9
indore_ola,2025-01-15,22:30,Auto,Rau,MR 2,17.46,790,,Success,4.1,4.3
indore_ola,2025-01-18,06:12,Prime Plus,AB Road,Sudama Nagar,19.92,1104,,Success,4.9,3.2
indore_ola,2025-01-17,16:19,Auto,Scheme No. 73,Hira Nagar,6.23,920,,Incomplete,,
indore_ola,2025-01-26,08:51,Prime Plus,LIG Colony,South Tukoganj,17.72,213,,Success,4.8,3.2
indore_ola,2025-01-06,17:37,eBike,Scheme No. 140,Vijay Nagar,14.04,684,,Canceled by Customer,,
indore_ola,2025-01-10,14:12,Mini,Scheme No. 140,Lokmanya Nagar,10.82,712,,Success,4.3,5.0
indore_ola,2025-01-26,14:02,Prime SUV,Scheme No. 74,Lokmanya Nagar,11.15,664,,Success,4.5,3.2
indore_ola,2025-01-27,02:55,Prime Plus,Super Corridor,Tilak Nagar,6.66,416,,Success,3.5,4.6
indore_ola,2025-01-02,04:14,Prime SUV,Hira Nagar,Aerodrome Road,19.15,435,,Success,4.7,4.9
indore_ola,2025-01-05,16:52,Bike,Silicon City,Juni Indore,19.78,298,,Success,3.8,3.9
indore_ola,2025-01-30,10:09,Prime Plus,Rajendra Nagar,Annapurna,18.26,298,,Incomplete,,
indore_ola,2025-01-08,10:56,Auto,MR 4,Annapurna,18.29,204,,Success,4.2,3.1
indore_ola,2025-01-11,01:30,Prime SUV,Scheme No. 78,Banganga,2.41,210,,Success,3.0,4.5
indore_ola,2025-01-14,09:38,Bike,Hira Nagar,Scheme No. 74,12.41,801,,Success,3.5,3.2
indore_ola,2025-01-01,03:40,Prime Plus,Aerodrome Road,Bhawarkua,9.11,266,,Canceled by Customer,,
indore_ola,2025-01-08,04:14,Prime Plus,RNT Marg,MR 10,11.9,207,,Success,3.6,3.9
indore_ola,2025-01-20,15:26,Prime SUV,Silicon City,Rau,11.01,121,,Incomplete,,
indore_ola,2025-01-05,13:50,Auto,Vijay Nagar,Hira Nagar,7.63,424,,Canceled by Driver,,
indore_ola,2025-01-24,02:00,Auto,Banganga,Sapna Sangeeta,6.16,269,,Success,4.3,4.0
indore_ola,2025-01-16,03:54,Prime Plus,Silicon City,Palasia,18.29,690,,Canceled by Customer,,
indore_ola,2025-01-31,14:06,Mini,Bhanwarkuan,MR 10,10.53,935,,Success,3.1,4.9
indore_ola,2025-01-04,11:18,Prime Plus,Ring Road,Lasudia Mori,7.01,465,,Incomplete,,
indore_ola,2025-01-11,19:48,eBike,LIG Colony,Rau,16.91,528,,Success,4.5,3.3
indore_ola,2025-01-14,15:26,Auto,Banganga,Geeta Bhawan,17.51,599,,Success,3.4,4.2
indore_ola,2025-01-09,20:48,Prime Sedan,Lokmanya Nagar,South Tukoganj,4.02,244,,Success,4.0,3.2
indore_ola,2025-01-24,11:12,Auto,LIG Colony,Navlakha,7.88,131,,Success,3.3,4.2
indore_ola,2025-01-24,17:25,Prime Sedan,Sapna Sangeeta,Scheme No. 71,4.36,970,,Success,4.7,3.7
indore_ola,2025-01-22,20:05,Mini,Scheme No. 72,RNT Marg,14.13,278,,Incomplete,,
indore_ola,2025-01-29,22:34,eBike,Bhawarkua,MR 9,5.25,314,,Success,4.2,4.6
indore_ola,2025-01-21,05:29,Bike,Super Corridor,Ring Road,11.79,342,,Incomplete,,
indore_ola,2025-01-03,18:30,Bike,Nanda Nagar,AB Road,16.91,152,,Canceled by Customer,,
indore_ola,2025-01-19,13:21,Prime Plus,Silicon City,Scheme No. 71,9.12,706,,Success,4.3,5.0
indore_ola,2025-01-27,06:52,Prime Plus,MR 2,MR 4,5.5,433,,Canceled by Driver,,
indore_ola,2025-01-13,21:10,Mini,Bhanwarkuan,Super Corridor,7.35,254,,Success,3.4,4.4
indore_ola,2025-01-01,01:47,eBike,AB Road,Khajrana,10.88,172,,Success,4.6,4.3
indore_ola,2025-01-05,08:05,eBike,MR 2,Scheme No. 114,18.19,249,,Success,4.6,3.2
indore_ola,2025-01-13,10:11,Prime Sedan,Juni Indore,Ring Road,17.65,630,,Incomplete,,
indore_ola,2025-01-08,05:25,Prime Plus,Scheme No. 54,Patel Nagar,17.76,158,,Canceled by Customer,,
indore_ola,2025-01-17,18:04,Prime Sedan,Malharganj,Scheme No. 94,10.51,334,,Success,3.7,4.5
indore_ola,2025-01-25,07:23,Prime Plus,Malharganj,MR 9,2.69,1867,,Canceled by Driver,,
indore_ola,2025-01-24,05:25,Prime SUV,Annapurna,MR 4,9.96,220,,Success,3.0,4.6
indore_ola,2025-01-08,20:55,Bike,Scheme No. 54,Aerodrome Road,18.93,283,,Success,4.7,4.8
indore_ola,2025-01-14,19:06,Prime SUV,Patel Nagar,Scheme No. 78,4.86,555,,Success,4.3,4.7
indore_ola,2025-01-21,10:43,Mini,MR 3,Banganga,15.4,319,,Success,4.5,4.4
indore_ola,2025-01-12,19:19,Auto,Banganga,Scheme No. 71,7.37,441,,Incomplete,,
indore_ola,2025-01-10,22:45,Auto,Sapna Sangeeta,Sudama Nagar,11.62,726,,Success,3.5,4.9
indore_ola,2025-01-30,01:25,Mini,South Tukoganj,Malharganj,8.58,176,,Incomplete,,
indore_ola,2025-01-31,17:08,Prime SUV,MR 1,Geeta Bhawan,8.95,728,,Success,4.8,4.4
indore_ola,2025-01-03,11:18,Auto,Navlakha,Scheme No. 140,12.05,466,,Success,3.3,3.8
indore_ola,2025-01-25,14:09,Prime Sedan,Mhow Naka,Rau,6.19,490,,Success,3.7,4.1
indore_ola,2025-01-28,00:25,Bike,MG Road,Lokmanya Nagar,4.9,715,,Success,3.1,4.8
indore_ola,2025-01-16,23:59,Prime Plus,Scheme No. 78,Scheme No. 72,16.71,969,,Success,4.4,3.2
indore_ola,2025-01-02,20:51,eBike,Sudama Nagar,Scheme No. 54,10.01,324,,Incomplete,,
indore_ola,2025-01-05,15:50,Bike,Vijay Nagar,LIG Colony,9.06,196,,Canceled by Driver,,
indore_ola,2025-01-14,23:02,Bike,Scheme No. 114,MR 9,14.68,436,,Success,4.0,3.0
indore_ola,2025-01-15,05:13,Prime SUV,Scheme No. 54,Scheme No. 140,2.54,896,,Success,4.0,4.4
indore_ola,2025-01-27,17:28,Mini,Bhanwarkuan,Vijay Nagar,4.15,183,,Canceled by Customer,,
indore_ola,2025-01-14,12:49,eBike,Scheme No. 114,Ring Road,5.03,549,,Success,3.6,3.6
indore_ola,2025-01-16,04:23,Prime SUV,Banganga,Silicon City,12.58,489,,Success,4.7,3.0
indore_ola,2025-01-08,05:47,Mini,RNT Marg,Scheme No. 74,15.71,158,,Canceled by Customer,,
indore_ola,2025-01-21,04:45,Auto,Bada Gwaltoli,Scheme No. 140,3.42,324,,Canceled by Driver,,
indore_ola,2025-01-24,16:56,Prime Plus,MR 9,Saket Nagar,17.44,384,,Canceled by Customer,,
indore_ola,2025-01-08,10:58,Bike,Scheme No. 72,Chhoti Gwaltoli,10.62,266,,Success,3.5,4.1
indore_ola,2025-01-28,14:30,Auto,Malharganj,Scheme No. 72,15.6,212,,Success,4.1,4.1
indore_ola,2025-01-26,23:41,Mini,Scheme No. 140,Geeta Bhawan,17.95,493,,Canceled by Driver,,
indore_ola,2025-01-20,07:21,eBike,MR 3,Scheme No. 71,10.34,486,,Success,3.2,4.8
indore_ola,2025-01-10,02:39,eBike,Ring Road,Hira Nagar,19.1,885,,Incomplete,,
indore_ola,2025-01-19,16:36,Prime Plus,Sapna Sangeeta,Rau,17.23,153,,Incomplete,,
indore_ola,2025-01-01,18:12,eBike,MR 3,MR 9,13.57,642,,Canceled by Driver,,
indore_ola,2025-01-03,03:08,Prime Plus,MR 4,Scheme No. 73,13.48,104,,Incomplete,,
indore_ola,2025-01-25,22:17,Bike,Pipliyahana,Tilak Nagar,8.68,216,,Success,4.4,4.2
indore_ola,2025-01-28,11:06,Mini,Scheme No. 140,MR 4,8.81,982,,Success,3.4,4.2
indore_ola,2025-01-29,12:07,Auto,Geeta Bhawan,Scheme No. 72,3.46,183,,Success,4.2,4.1
indore_ola,2025-01-30,07:49,Auto,MR 10,Scheme No. 74,19.63,460,,Success,4.6,5.0
indore_ola,2025-01-01,17:19,Prime SUV,Hira Nagar,Khajrana,13.22,423,,Success,4.0,4.7
indore_ola,2025-01-19,22:00,Mini,Palasia,Aerodrome Road,3.08,418,,Success,4.8,3.6
indore_ola,2025-01-27,03:41,Prime SUV,Bhanwarkuan,Palasia,14.36,383,,Canceled by Customer,,
indore_ola,2025-01-23,12:23,Bike,South Tukoganj,Scheme No. 140,6.12,169,,Success,4.1,3.0
indore_ola,2025-01-29,06:12,Prime Sedan,MR 1,Scheme No. 71,17.11,463,,Success,4.5,3.4
indore_ola,2025-01-29,12:00,Prime Sedan,Geeta Bhawan,AB Road,14.87,267,,Canceled by Driver,,
indore_ola,2025-01-06,12:02,Prime Sedan,MR 2,Scheme No. 140,2.68,881,,Success,4.4,3.2
indore_ola,2025-01-15,06:10,Mini,Scheme No. 54,Malharganj,9.37,822,,Canceled by Customer,,
indore_ola,2025-01-31,19:05,eBike,Scheme No. 94,Scheme No. 73,5.08,756,,Canceled by Customer,,
indore_ola,2025-01-15,14:34,Prime Sedan,Saket Nagar,MR 2,3.73,612,,Success,4.3,4.3
indore_ola,2025-01-01,16:17,Prime SUV,Khajrana,Scheme No. 71,12.9,288,,Canceled by Driver,,
indore_ola,2025-01-29,06:12,eBike,Scheme No. 78,MR 1,12.16,458,,Canceled by Customer,,
indore_ola,2025-01-24,15:18,Prime SUV,Pipliyahana,Juni Indore,5.25,352,,Success,4.2,3.6
indore_ola,2025-01-19,18:41,eBike,Hira Nagar,Annapurna,3.61,753,,Canceled by Driver,,
indore_ola,2025-01-28,11:22,Prime SUV,Ring Road,Vijay Nagar,2.47,189,,Canceled by Customer,,
indore_ola,2025-01-27,11:37,Prime SUV,Bhanwarkuan,Scheme No. 140,6.53,197,,Canceled by Driver,,
indore_ola,2025-01-04,23:54,Prime SUV,Hira Nagar,Nanda Nagar,17.26,1335,,Success,4.8,3.2
indore_ola,2025-01-25,03:07,eBike,Annapurna,Super Corridor,9.06,615,,Incomplete,,
indore_ola,2025-01-20,16:15,Auto,Scheme No. 78,MR 1,11.03,266,,Success,4.9,3.1
indore_ola,2025-01-19,08:45,Auto,Patel Nagar,Scheme No. 78,14.15,628,,Success,3.4,4.1
indore_ola,2025-01-23,03:12,Bike,Bhanwarkuan,Rajendra Nagar,4.03,368,,Success,4.8,3.2
indore_ola,2025-01-18,16:40,Auto,Navlakha,Mhow Naka,19.63,553,,Success,4.1,3.3
indore_ola,2025-01-30,04:18,Mini,RNT Marg,Ring Road,14.86,873,,Success,3.4,3.7
indore_ola,2025-01-11,12:46,Mini,Bhawarkua,Khajrana,18.57,235,,Incomplete,,
indore_ola,2025-01-30,17:31,eBike,Saket Nagar,Malharganj,3.01,729,,Success,4.5,3.7
indore_ola,2025-01-10,22:03,Bike,Lokmanya Nagar,Khajrana,8.33,367,,Success,3.1,4.8
indore_ola,2025-01-22,01:16,Auto,RNT Marg,MR 3,6.56,457,,Success,4.7,4.8
indore_ola,2025-01-21,14:14,Prime Sedan,Annapurna,Chhoti Gwaltoli,16.07,462,,Success,4.2,3.8
indore_ola,2025-01-02,04:51,Mini,Scheme No. 73,Lokmanya Nagar,4.23,617,,Canceled by Customer,,
indore_ola,2025-01-30,18:46,eBike,Saket Nagar,Banganga,3.14,573,,Success,5.0,4.6
indore_ola,2025-01-23,08:15,Auto,Navlakha,MR 2,4.03,363,,Canceled by Driver,,
indore_ola,2025-01-27,13:14,Bike,Scheme No. 71,Aerodrome Road,2.51,744,,Incomplete,,
indore_ola,2025-01-30,08:44,Prime Sedan,Sudama Nagar,Rau,2.37,194,,Canceled by Driver,,
indore_ola,2025-01-03,21:04,Auto,Aerodrome Road,Bhawarkua,11.55,263,,Canceled by Customer,,
indore_ola,2025-01-14,21:36,Prime Plus,South Tukoganj,Scheme No. 140,8.93,108,,Success,3.8,3.7
indore_ola,2025-01-31,20:33,Prime Plus,Scheme No. 73,Chhoti Gwaltoli,9.28,307,,Success,3.9,4.4
indore_ola,2025-01-22,05:16,Mini,AB Road,Pipliyahana,19.54,211,,Canceled by Driver,,
indore_ola,2025-01-09,22:28,Prime Sedan,Scheme No. 74,Super Corridor,12.38,592,,Success,3.2,4.1
indore_ola,2025-01-15,00:35,Prime Plus,Navlakha,Scheme No. 54,4.8,424,,Incomplete,,
indore_ola,2025-01-26,07:54,Mini,LIG Colony,MR 9,12.6,424,,Incomplete,,
indore_ola,2025-01-06,23:56,Prime Sedan,Palasia,Bada Gwaltoli,3.44,445,,Success,4.4,4.3
indore_ola,2025-01-11,21:59,Prime Sedan,Rau,MR 10,18.59,195,,Canceled by Driver,,
indore_ola,2025-01-04,00:44,Prime Plus,Bada Gwaltoli,MR 2,10.82,318,,Canceled by Driver,,
indore_ola,2025-01-25,06:09,Bike,MR 1,MR 3,13.3,487,,Canceled by Driver,,
indore_ola,2025-01-06,01:45,Prime Plus,MG Road,Rajendra Nagar,13.68,453,,Canceled by Driver,,
indore_ola,2025-01-18,10:17,Auto,Scheme No. 74,Scheme No. 94,11.94,1098,,Success,4.4,4.6
indore_ola,2025-01-22,10:55,Auto,South Tukoganj,Scheme No. 114,7.33,171,,Success,4.1,4.1
indore_ola,2025-01-26,21:59,Bike,Rajendra Nagar,MR 1,2.02,325,,Success,4.0,5.0
indore_ola,2025-01-27,04:19,Prime SUV,Tilak Nagar,Juni Indore,16.79,651,,Success,4.1,3.0
indore_ola,2025-01-29,20:28,eBike,Tilak Nagar,South Tukoganj,8.18,362,,Success,3.5,3.4
indore_ola,2025-01-04,01:08,eBike,Navlakha,Scheme No. 114,12.94,655,,Canceled by Driver,,
indore_ola,2025-01-29,12:01,Mini,MR 1,Palasia,12.7,143,,Success,4.1,3.5
indore_ola,2025-01-22,11:56,Bike,Scheme No. 78,Palasia,19.35,215,,Success,3.8,3.6
